Gene1,Gene2
ESRRB,LLGL2
ESRRB,LMNB1
ESRRB,LRRC59
ESRRB,LRRC8C
ESRRB,LRRC8D
ESRRB,LSR
ESRRB,LTBP4
ESRRB,LTBR
ESRRB,LYAR
ESRRB,MAP3K1
ESRRB,MAP4K4
ESRRB,MAPKAPK2
ESRRB,MARCKS
ESRRB,MBNL2
ESRRB,MCAM
ESRRB,MCFD2
ESRRB,MICAL2
ESRRB,MID1IP1
ESRRB,MIF
ESRRB,MLEC
ESRRB,MOV10
ESRRB,MPHOSPH8
ESRRB,MPRIP
ESRRB,MRAS
ESRRB,MT2
ESRRB,MVP
ESRRB,MYBL2
ESRRB,MYC
ESRRB,MYCN
ESRRB,NAA10
ESRRB,NANS
ESRRB,NAT10
ESRRB,NCSTN
ESRRB,NF2
ESRRB,NLGN2
ESRRB,NODAL
ESRRB,NOP2
ESRRB,NOSTRIN
ESRRB,NPHS1
ESRRB,NPM1
ESRRB,NR2F6
ESRRB,NT5DC2
ESRRB,NUDC
ESRRB,NUP93
ESRRB,OBSL1
ESRRB,ODC1
ESRRB,OOEP
ESRRB,OSTC
ESRRB,PARP1
ESRRB,PDCD6IP
ESRRB,PDGFA
ESRRB,PDGFRA
ESRRB,PECAM1
ESRRB,PEG10
ESRRB,PFKP
ESRRB,PGA5
ESRRB,PHLDA3
ESRRB,PHLDB2
ESRRB,PIM3
ESRRB,PITPNC1
ESRRB,PLA2G1B
ESRRB,PLAUR
ESRRB,PLCB4
ESRRB,PLSCR1
ESRRB,PNP
ESRRB,PODXL
ESRRB,POFUT2
ESRRB,POP1
ESRRB,PPIB
ESRRB,PPM1G
ESRRB,PPM1L
ESRRB,PRPS1
ESRRB,PRR13
ESRRB,PSMB3
ESRRB,PTMA
ESRRB,PTMS
ESRRB,PTP4A1
ESRRB,PTPN14
ESRRB,PTPN3
ESRRB,PTTG1IP
ESRRB,PVT1
ESRRB,PYCARD
ESRRB,PYCR1
ESRRB,PYCR2
ESRRB,R3HDM2
ESRRB,RAB3IL1
ESRRB,RAMP2
ESRRB,RAN
ESRRB,RAP1GAP
ESRRB,RCC2
ESRRB,RCOR2
ESRRB,REST
ESRRB,RFXAP
ESRRB,RGP1
ESRRB,RHOB
ESRRB,RHPN1
ESRRB,RINL
ESRRB,RNF157
ESRRB,RPL22L1
ESRRB,RRAGC
ESRRB,RREB1
ESRRB,RRM2
ESRRB,RTN3
ESRRB,RUNX1
ESRRB,RUVBL2
ESRRB,RYBP
ESRRB,SDC4
ESRRB,SEC24D
ESRRB,SEC62
ESRRB,SEMA4C
ESRRB,SENP3
ESRRB,SERPINB6A
ESRRB,SETX
ESRRB,SIN3A
ESRRB,SKP1A
ESRRB,SLC17A9
ESRRB,SLC25A22
ESRRB,SLC25A36
ESRRB,SLC25A40
ESRRB,SLC38A2
ESRRB,SLC44A3
ESRRB,SLC4A2
ESRRB,SLC6A8
ESRRB,SLC7A5
ESRRB,SLC7A6
ESRRB,SNAP23
ESRRB,SNHG3
ESRRB,SNORA17
ESRRB,SNORA26
ESRRB,SNORA62
ESRRB,SNORD32A
ESRRB,SNORD35B
ESRRB,SNORD83B
ESRRB,SNORD93
ESRRB,SNRPN
ESRRB,SNX8
ESRRB,SOAT1
ESRRB,SOCS2
ESRRB,SOD1
ESRRB,SOX2
ESRRB,SOX7
ESRRB,SP1
ESRRB,SPATA13
ESRRB,SPCS2
ESRRB,SRPRB
ESRRB,SSR3
ESRRB,ST3GAL6
ESRRB,STARD10
ESRRB,SUDS3
ESRRB,SUZ12
ESRRB,TBX3
ESRRB,TCIRG1
ESRRB,TEX264
ESRRB,TGFBI
ESRRB,TGFBR3
ESRRB,TIMP1
ESRRB,TIMP2
ESRRB,TLN1
ESRRB,TMEM214
ESRRB,TMEM62
ESRRB,TMSB4X
ESRRB,TNFRSF10B
ESRRB,TNS4
ESRRB,TPM1
ESRRB,TPM4
ESRRB,TPX2
ESRRB,TRAIP
ESRRB,TRH
ESRRB,TRIM8
ESRRB,TRIML2
ESRRB,TRP53
ESRRB,TTLL4
ESRRB,TUBA1B
ESRRB,TUBB2B
ESRRB,TUBB6
ESRRB,UBC
ESRRB,UBE2H
ESRRB,UBE2S
ESRRB,UBTF
ESRRB,UBXN11
ESRRB,UCHL1
ESRRB,UHRF1
ESRRB,UHRF2
ESRRB,ULK1
ESRRB,USP28
ESRRB,USP3
ESRRB,UTF1
ESRRB,VANGL1
ESRRB,VARS
ESRRB,VIM
ESRRB,WFDC2
ESRRB,WNK2
ESRRB,WNT11
ESRRB,YPEL2
ESRRB,ZBTB44
ESRRB,ZC3H7A
ESRRB,ZFP367
ESRRB,ZFP36L1
ESRRB,ZFP423
ESRRB,ZFP462
ESRRB,ZYX
EZH2,AMN
EZH2,BMP4
EZH2,CCND1
EZH2,ID2
EZH2,MYC
EZH2,STRA6
JARID2,AIRN
JARID2,AMN
JARID2,ETV4
JARID2,GBF1
JARID2,LIFR
JARID2,NANS
JARID2,PCDH19
JARID2,PLAT
JARID2,TINAGL1
JARID2,UBE2C
KLF2,BMP4
KLF2,BNIP3
KLF2,CDKN1A
KLF2,DNMT3A
KLF2,JARID2
KLF2,KLF4
KLF2,LEFTY1
KLF2,LEFTY2
KLF2,MKRN1
KLF2,NANOG
KLF2,PDGFRA
KLF2,PHC1
KLF2,PLA2G1B
KLF2,PYCR2
KLF2,RPN1
KLF2,RPS6KA1
KLF2,RYBP
KLF2,SIX1
KLF2,SLC2A3
KLF2,SMARCAD1
KLF2,SNAI1
KLF2,SOX2
KLF2,SP1
KLF2,TCF15
KLF2,ZIC3
KLF2,ZMYM3
KLF4,1810032O08RIK
KLF4,AARS
KLF4,ACBD4
KLF4,ACP6
KLF4,ADAM19
KLF4,ADORA1
KLF4,AGTRAP
KLF4,AHCY
KLF4,AHNAK
KLF4,AKAP12
KLF4,ANP32A
KLF4,ATN1
KLF4,ATP6V0D1
KLF4,BCAT1
KLF4,BCL3
KLF4,BMP2
KLF4,BMP4
KLF4,BMPER
KLF4,CBX7
KLF4,CCNB1
KLF4,CCND1
KLF4,CCND2
KLF4,CD9
KLF4,CFC1
KLF4,CIT
KLF4,CKB
KLF4,CLIC1
KLF4,CNOT8
KLF4,COL4A1
KLF4,COL4A2
KLF4,COX7A1
KLF4,CSRP1
KLF4,CTBP2
KLF4,CTH
KLF4,CYP26A1
KLF4,DDX21
KLF4,DKK1
KLF4,DPPA4
KLF4,DTL
KLF4,DUSP6
KLF4,ECHDC2
KLF4,ECT2
KLF4,EFEMP2
KLF4,EIF2S2
KLF4,ELF3
KLF4,ELOVL6
KLF4,EMP2
KLF4,EPHA2
KLF4,EPHB3
KLF4,ESCO2
KLF4,FANCI
KLF4,FGF3
KLF4,FN1
KLF4,FSCN1
KLF4,GABARAPL2
KLF4,GATA4
KLF4,GATA6
KLF4,GGA2
KLF4,GJA1
KLF4,GJB3
KLF4,GPA33
KLF4,GPRC5C
KLF4,GPX4
KLF4,GRTP1
KLF4,GTF2I
KLF4,H2AFX
KLF4,HCFC1
KLF4,HDAC5
KLF4,HEMK1
KLF4,HIST1H1A
KLF4,HIST1H1B
KLF4,HIST1H2BF
KLF4,HIST1H3H
KLF4,HMGA2
KLF4,HTRA1
KLF4,HYOU1
KLF4,ICAM1
KLF4,ID2
KLF4,ID3
KLF4,IFITM2
KLF4,IFITM3
KLF4,IGF2
KLF4,IGFBP2
KLF4,INSIG1
KLF4,KDELR3
KLF4,KIT
KLF4,KLF2
KLF4,KLF6
KLF4,KRT17
KLF4,KRT42
KLF4,LDHB
KLF4,LEFTY2
KLF4,LRRC2
KLF4,LY6E
KLF4,LY75
KLF4,MAP3K1
KLF4,MCM2
KLF4,MOV10
KLF4,MSH2
KLF4,MT1
KLF4,MYC
KLF4,MYCN
KLF4,NDE1
KLF4,NEFL
KLF4,NEK2
KLF4,NPHS1
KLF4,NUF2
KLF4,PARK7
KLF4,PDE4DIP
KLF4,PDGFA
KLF4,PDGFRA
KLF4,PLA2G1B
KLF4,PLA2G6
KLF4,PML
KLF4,POLG
KLF4,PTOV1
KLF4,RASSF1
KLF4,RCC1
KLF4,RPL22L1
KLF4,RPL3
KLF4,RPL5
KLF4,RRN3
KLF4,SDF2L1
KLF4,SEMA6A
KLF4,SHF
KLF4,SIX1
KLF4,SLC25A36
KLF4,SLC2A3
KLF4,SLC35F5
KLF4,SLC39A4
KLF4,SLC4A2
KLF4,SMAD7
KLF4,SMARCAD1
KLF4,SMS
KLF4,SNAI1
KLF4,SNRPN
KLF4,SNURF
KLF4,SOX17
KLF4,SOX2
KLF4,SRGAP2
KLF4,STX2
KLF4,STX3
KLF4,SUSD2
KLF4,SYVN1
KLF4,TCEAL8
KLF4,TCF15
KLF4,TERF1
KLF4,TGIF1
KLF4,THBD
KLF4,TMEM97
KLF4,TRH
KLF4,TRIM8
KLF4,TTLL4
KLF4,UBC
KLF4,ULK1
KLF4,UNG
KLF4,UTF1
KLF4,ZC3H7A
KLF4,ZDHHC18
KLF4,ZFP36L1
KLF4,ZFP532
KLF4,ZFP57
KLF4,ZFP704
KLF4,ZIC3
KLF4,ZMYM3
KLF4,ZWILCH
MYC,1810032O08RIK
MYC,2810025M15RIK
MYC,4930402H24RIK
MYC,AAK1
MYC,AARS
MYC,ABCC1
MYC,ABCC5
MYC,ABHD4
MYC,ACADM
MYC,ACAT1
MYC,ACBD4
MYC,ACP6
MYC,ACTG1
MYC,ACTL6A
MYC,ADAM23
MYC,ADORA1
MYC,ADSL
MYC,AGK
MYC,AGPAT2
MYC,AGPAT4
MYC,AGTRAP
MYC,AHCY
MYC,AHSA1
MYC,AKAP12
MYC,AKR1B3
MYC,ALDH9A1
MYC,ALG13
MYC,ALG9
MYC,AMFR
MYC,AMPD2
MYC,AMT
MYC,ANP32A
MYC,ANP32B
MYC,ANP32E
MYC,AP4M1
MYC,APEX1
MYC,APOBEC3
MYC,APOE
MYC,APPBP2
MYC,AQP3
MYC,ARF1
MYC,ARF4
MYC,ARHGAP1
MYC,ASF1B
MYC,ASH2L
MYC,ASPM
MYC,ASPSCR1
MYC,ASS1
MYC,ASXL1
MYC,ATF4
MYC,ATM
MYC,ATP1B1
MYC,ATP5G1
MYC,ATP6AP1
MYC,ATP6V0B
MYC,ATP6V0D1
MYC,ATP6V0E
MYC,ATRX
MYC,B4GALT1
MYC,BAG2
MYC,BAIAP2
MYC,BANP
MYC,BASP1
MYC,BCAT1
MYC,BCL2L11
MYC,BMP4
MYC,BOP1
MYC,BRCA1
MYC,BRCA2
MYC,BTG2
MYC,BUB1
MYC,BUB1B
MYC,CACYBP
MYC,CALM2
MYC,CALR
MYC,CALU
MYC,CAPNS1
MYC,CAPZB
MYC,CARS
MYC,CBX7
MYC,CC2D1B
MYC,CCDC9
MYC,CCNB1
MYC,CCND1
MYC,CCND2
MYC,CCND3
MYC,CCNE1
MYC,CCNG1
MYC,CCT7
MYC,CD151
MYC,CD63
MYC,CDC20
MYC,CDC42SE1
MYC,CDCA2
MYC,CDCA7
MYC,CDH1
MYC,CDIPT
MYC,CDKN1A
MYC,CDS2
MYC,CDT1
MYC,CEBPZ
MYC,CHEK1
MYC,CHN2
MYC,CHST12
MYC,CIAPIN1
MYC,CITED2
MYC,CIZ1
MYC,CKB
MYC,CLCN6
MYC,CLDN6
MYC,CLPB
MYC,CLTC
MYC,CNN3
MYC,CNOT8
MYC,COBL
MYC,COL27A1
MYC,COX7C
MYC,CREB3L2
MYC,CRIP2
MYC,CRTAP
MYC,CST3
MYC,CTBP2
MYC,CTNNBL1
MYC,CTNS
MYC,CTPS
MYC,CTSD
MYC,CTSL
MYC,CTSZ
MYC,CUL7
MYC,D230025D16RIK
MYC,DBF4
MYC,DBR1
MYC,DDAH1
MYC,DDIT3
MYC,DDOST
MYC,DDX18
MYC,DDX21
MYC,DDX27
MYC,DEGS1
MYC,DEK
MYC,DHCR24
MYC,DHPS
MYC,DKC1
MYC,DST
MYC,DSTN
MYC,DTL
MYC,DUSP6
MYC,DUSP9
MYC,EBNA1BP2
MYC,ECT2
MYC,EDA2R
MYC,EED
MYC,EHD1
MYC,EHMT2
MYC,EIF2S2
MYC,EIF4A2
MYC,EIF4EBP1
MYC,EIF4G3
MYC,ELAC2
MYC,ELAVL2
MYC,ELF3
MYC,ELOVL6
MYC,ENAH
MYC,EP300
MYC,EPHA2
MYC,ERCC5
MYC,ERP29
MYC,ESCO2
MYC,ETV1
MYC,ETV4
MYC,ETV5
MYC,ETV6
MYC,EXO1
MYC,EXOSC2
MYC,EXOSC3
MYC,EZH2
MYC,F3
MYC,FABP3
MYC,FAHD2A
MYC,FANCI
MYC,FBP2
MYC,FBXO15
MYC,FBXO22
MYC,FBXO5
MYC,FBXW9
MYC,FDPS
MYC,FGD1
MYC,FIGNL1
MYC,FKBP11
MYC,FKBP1A
MYC,FKBP4
MYC,FLCN
MYC,FLRT3
MYC,FN1
MYC,FNDC3A
MYC,FOXH1
MYC,FOXN3
MYC,FTSJ3
MYC,FUBP1
MYC,FXYD6
MYC,FZR1
MYC,G3BP2
MYC,G6PC3
MYC,GAA
MYC,GABARAP
MYC,GABARAPL1
MYC,GABARAPL2
MYC,GABPA
MYC,GALK1
MYC,GART
MYC,GATA6
MYC,GCLM
MYC,GCNT1
MYC,GDAP2
MYC,GFPT1
MYC,GFPT2
MYC,GGA2
MYC,GJA1
MYC,GJB3
MYC,GLB1
MYC,GLDC
MYC,GLS
MYC,GLUL
MYC,GMNN
MYC,GNAI3
MYC,GNAS
MYC,GNG5
MYC,GNPTAB
MYC,GNS
MYC,GOLT1B
MYC,GORASP2
MYC,GOT1
MYC,GPC3
MYC,GPRC5C
MYC,GRB10
MYC,GRIN1
MYC,GRK6
MYC,GRTP1
MYC,GSE1
MYC,GSR
MYC,GSTA4
MYC,GTF2I
MYC,H13
MYC,H2AFX
MYC,H2AFZ
MYC,HCFC1
MYC,HDLBP
MYC,HEATR1
MYC,HELLS
MYC,HEMK1
MYC,HERPUD1
MYC,HIRIP3
MYC,HIST1H1B
MYC,HIST1H1D
MYC,HIST1H2AB
MYC,HIST1H2AC
MYC,HIST1H2AF
MYC,HIST1H2AI
MYC,HIST1H2AK
MYC,HIST1H2BK
MYC,HIST1H2BL
MYC,HIST1H2BN
MYC,HIST1H3G
MYC,HIST1H3H
MYC,HK2
MYC,HMGA1
MYC,HSD17B14
MYC,HSP90AA1
MYC,HSP90AB1
MYC,HSP90B1
MYC,HSPA4
MYC,HSPA5
MYC,HSPA8
MYC,HSPB1
MYC,HSPD1
MYC,HSPE1
MYC,HYOU1
MYC,ICAM1
MYC,ID2
MYC,ID3
MYC,IER2
MYC,IFI30
MYC,IFITM1
MYC,IFITM2
MYC,IFITM3
MYC,IFRD1
MYC,IFRD2
MYC,IFT172
MYC,IGFBP2
MYC,ILK
MYC,IMPDH1
MYC,IMPDH2
MYC,ING3
MYC,INSIG1
MYC,ISY1
MYC,ISYNA1
MYC,ITGA6
MYC,ITPK1
MYC,JARID2
MYC,KCNK1
MYC,KCNQ5
MYC,KCTD9
MYC,KEAP1
MYC,KIF11
MYC,KIF22
MYC,KIF2C
MYC,KIT
MYC,KLC1
MYC,KLF10
MYC,KLF2
MYC,KLF4
MYC,KNTC1
MYC,KPNA2
MYC,KPNA4
MYC,KPNB1
MYC,KRT42
MYC,KRTCAP2
MYC,L1TD1
MYC,LAMC1
MYC,LAMP1
MYC,LAP3
MYC,LAPTM4B
MYC,LASP1
MYC,LBR
MYC,LDB1
MYC,LDHB
MYC,LDLR
MYC,LEFTY2
MYC,LIFR
MYC,LMAN1
MYC,LMNB1
MYC,LRRC2
MYC,LRRC59
MYC,LRRC8D
MYC,LSR
MYC,LSS
MYC,LTBP4
MYC,LY6E
MYC,LY6G6E
MYC,LYAR
MYC,MAGI1
MYC,MAN1A2
MYC,MANBA
MYC,MAP3K1
MYC,MAPK3
MYC,MAPKAPK3
MYC,MAPRE2
MYC,MARCKS
MYC,MAT2A
MYC,MAT2B
MYC,MCFD2
MYC,MCM10
MYC,MCM2
MYC,MCM3
MYC,MCM4
MYC,MCM6
MYC,MCM7
MYC,MDK
MYC,MDM2
MYC,MDN1
MYC,MFSD11
MYC,MGA
MYC,MGST3
MYC,MID1IP1
MYC,MIF
MYC,MKRN1
MYC,MLLT6
MYC,MORF4L2
MYC,MOSPD3
MYC,MPZL1
MYC,MRAS
MYC,MRPL18
MYC,MRPS10
MYC,MRPS18B
MYC,MRPS5
MYC,MSH2
MYC,MSH6
MYC,MSI2
MYC,MT1
MYC,MT2
MYC,MTF2
MYC,MTHFD2
MYC,MTUS1
MYC,MUS81
MYC,MYBBP1A
MYC,MYBL2
MYC,MYCN
MYC,MYLPF
MYC,MYO1C
MYCN,1700019D03RIK
MYCN,AARS
MYCN,ABCC1
MYCN,ABHD4
MYC,NAGK
MYCN,AKAP12
MYCN,ALDH18A1
MYCN,ALG13
MYCN,AMDHD2
MYCN,AMFR
MYCN,AMPD2
MYCN,ANP32B
MYCN,ANP32E
MYC,NANS
MYC,NAP1L1
MYCN,AP2A2
MYCN,AP4M1
MYCN,APEX1
MYCN,ARPC2
MYC,NASP
MYCN,ASPSCR1
MYCN,ASS1
MYC,NAT10
MYCN,ATP5G1
MYCN,ATP6V0D1
MYCN,B4GALT1
MYCN,BANP
MYCN,BRCA2
MYCN,BSG
MYCN,BTG2
MYCN,CACYBP
MYCN,CALM1
MYCN,CALM2
MYCN,CAMK2D
MYC,NCAPD2
MYCN,CBFA2T2
MYCN,CBL
MYCN,CCNB1
MYCN,CCNE1
MYCN,CCNG1
MYCN,CDC20
MYCN,CDC42SE1
MYCN,CDH1
MYCN,CDIPT
MYCN,CDT1
MYCN,CHAF1B
MYCN,CHST12
MYCN,CIAPIN1
MYCN,CITED2
MYCN,CIZ1
MYCN,CKAP4
MYC,NCLN
MYCN,CLTC
MYC,NCOR1
MYCN,CTBP2
MYCN,D230025D16RIK
MYCN,DAP
MYCN,DDAH1
MYCN,DDIT3
MYCN,DDX27
MYCN,DHPS
MYCN,DLGAP4
MYCN,DNAJB11
MYCN,ECT2
MYC,NEDD4
MYCN,EHD1
MYCN,EHMT2
MYCN,EIF4A2
MYC,NEK2
MYCN,ELF1
MYCN,ELOVL6
MYCN,ENAH
MYCN,EP300
MYCN,EPHB3
MYCN,ERLIN1
MYCN,EXT2
MYCN,EZH2
MYC,NF2
MYCN,FABP3
MYCN,FBXO22
MYCN,FBXO5
MYCN,FIGNL1
MYCN,FKBP5
MYCN,FLCN
MYCN,FN1
MYCN,FNDC3A
MYCN,FNDC3B
MYCN,FOXH1
MYCN,FTSJ3
MYC,NFU1
MYCN,FUT8
MYC,NFXL1
MYC,NFYA
MYCN,G3BP2
MYCN,G6PC3
MYCN,GABARAP
MYCN,GADD45G
MYCN,GCLM
MYCN,GDAP2
MYCN,GFPT1
MYCN,GLI2
MYCN,GLS
MYCN,GLUD1
MYCN,GMPPB
MYCN,GNPTAB
MYCN,H2AFZ
MYCN,HCFC1
MYCN,HDLBP
MYCN,HERPUD1
MYCN,HIP1
MYCN,HMGCR
MYCN,HSP90AA1
MYCN,HSPE1
MYCN,HYOU1
MYC,NID2
MYCN,IDI1
MYCN,IFRD1
MYCN,IGFBP2
MYCN,ILK
MYCN,IMPDH2
MYC,NIPSNAP1
MYC,NISCH
MYCN,JAM2
MYCN,KCTD9
MYCN,KEAP1
MYCN,KIT
MYCN,KNTC1
MYCN,LAMC1
MYCN,LAP3
MYCN,LDB1
MYCN,LDHB
MYCN,LEFTY1
MYC,NLGN2
MYCN,LMNB1
MYCN,LRRC1
MYCN,LRRC2
MYCN,LRRC58
MYCN,LRRC59
MYCN,LRRC8D
MYCN,LZIC
MYCN,MAGI1
MYCN,MAP3K1
MYCN,MAT2A
MYCN,MAT2B
MYCN,MCFD2
MYCN,MCM3
MYCN,MCM4
MYCN,MCOLN1
MYCN,MFSD11
MYCN,MID1IP1
MYCN,MKRN1
MYCN,MORF4L2
MYCN,MRPL18
MYCN,MRPS18B
MYCN,MRPS5
MYCN,MSH2
MYCN,MSH6
MYCN,MSI2
MYCN,MT1
MYCN,MTF2
MYCN,MYBBP1A
MYCN,MYL4
MYCN,NANOG
MYCN,NASP
MYCN,NCAPD2
MYCN,NCL
MYCN,NCOR1
MYCN,NEK2
MYCN,NF2
MYCN,NFXL1
MYCN,NID2
MYCN,NIPSNAP1
MYCN,NOTCH1
MYCN,NPM1
MYCN,NPTN
MYCN,NR2F6
MYCN,NRF1
MYCN,NSUN2
MYCN,NUCKS1
MYCN,NUF2
MYCN,NUP210
MYCN,NUP93
MYCN,ODC1
MYC,NOTCH1
MYCN,P4HA2
MYCN,P4HB
MYCN,PA2G4
MYCN,PARK7
MYCN,PARP1
MYCN,PCNA
MYCN,PDLIM1
MYCN,PFN1
MYCN,PGAM1
MYCN,PGD
MYCN,PHF21A
MYCN,PHLDA3
MYCN,PIM1
MYCN,PIM3
MYCN,PITPNC1
MYCN,PLA2G6
MYCN,PLEKHA1
MYCN,PLEKHF2
MYC,NPM1
MYCN,POP1
MYCN,PPM1G
MYCN,PPM1L
MYCN,PRDX4
MYCN,PREP
MYCN,PRKAB1
MYCN,PSMB3
MYCN,PTMA
MYC,NPTN
MYCN,PTP4A1
MYCN,PTPRG
MYCN,PYCR1
MYCN,RAB3IL1
MYCN,RABGGTB
MYCN,RAC1
MYCN,RAN
MYCN,RARG
MYCN,RASSF1
MYCN,RCC2
MYCN,RCOR2
MYCN,REV1
MYC,NRF1
MYCN,RFC5
MYCN,RHPN2
MYCN,RIF1
MYCN,RNPEPL1
MYCN,RPA1
MYCN,RPA2
MYCN,RPL14
MYCN,RPL3
MYCN,RPS6KA6
MYCN,RRAGC
MYCN,RRM2
MYCN,RRP9
MYCN,RUSC2
MYCN,RUVBL2
MYCN,RYBP
MYCN,SAP25
MYCN,SAP30
MYCN,SAT1
MYCN,SDC4
MYCN,SEC11A
MYCN,SEC61A1
MYCN,SEC61B
MYCN,SEMA6A
MYCN,SENP3
MYCN,SERBP1
MYCN,SET
MYCN,SLC16A1
MYCN,SLC20A1
MYCN,SLC25A1
MYCN,SLC25A39
MYCN,SLC25A40
MYCN,SLC30A7
MYCN,SLC39A13
MYCN,SLC44A1
MYCN,SLC7A5
MYCN,SLC7A7
MYCN,SMAD7
MYC,NSMAF
MYCN,SMARCAD1
MYCN,SNAI1
MYCN,SND1
MYCN,SNRPA1
MYCN,SNX5
MYCN,SNX8
MYCN,SOCS2
MYCN,SOD1
MYCN,SORL1
MYCN,SOX2
MYCN,SP1
MYCN,SPATA5
MYCN,SRGAP2
MYCN,SRM
MYCN,SRPRB
MYCN,SSR4
MYCN,STAG3
MYCN,STMN1
MYCN,STT3A
MYCN,SUDS3
MYC,NSUN2
MYCN,SUZ12
MYC,NT5C
MYC,NT5DC2
MYCN,TAX1BP3
MYCN,TBC1D17
MYCN,TCF15
MYCN,TCL1
MYCN,TFRC
MYCN,TIMM23
MYCN,TM9SF3
MYCN,TMED2
MYCN,TMEM97
MYCN,TNK2
MYCN,TOP2A
MYCN,TPX2
MYCN,TRAM1
MYCN,TRIM2
MYCN,TRIM59
MYCN,TUBA1B
MYCN,TXNDC11
MYCN,UBC
MYCN,UBE2C
MYCN,UBE2S
MYCN,UCKL1
MYC,NUCKS1
MYC,NUDC
MYCN,UHRF2
MYC,NUP93
MYC,NUSAP1
MYCN,USP10
MYCN,USP28
MYCN,WDFY1
MYCN,WDR77
MYCN,XBP1
MYCN,XPNPEP1
MYCN,YIPF3
MYCN,ZBTB44
MYCN,ZFP57
MYCN,ZFP704
MYCN,ZWILCH
MYC,ODC1
MYC,P4HA1
MYC,P4HB
MYC,PA2G4
MYC,PABPC4
MYC,PAFAH1B3
MYC,PARK7
MYC,PARL
MYC,PARP1
MYC,PCNA
MYC,PCOLCE
MYC,PCOLCE2
MYC,PDGFA
MYC,PDIA4
MYC,PDIA5
MYC,PDIA6
MYC,PDK1
MYC,PDLIM1
MYC,PFKL
MYC,PFKP
MYC,PFN1
MYC,PGAM1
MYC,PGD
MYC,PGRMC1
MYC,PHB
MYC,PHC1
MYC,PHF20
MYC,PHGDH
MYC,PHLDA3
MYC,PIM1
MYC,PIM3
MYC,PLA2G6
MYC,PLEKHF2
MYC,PLOD3
MYC,PLSCR1
MYC,PLTP
MYC,PMM1
MYC,PODXL
MYC,POFUT2
MYC,POLD2
MYC,POLE4
MYC,POLG
MYC,POP1
MYC,PPIB
MYC,PPID
MYC,PPM1G
MYC,PPM1L
MYC,PPP2R5B
MYC,PPP3CB
MYC,PRAMEF12
MYC,PRDX1
MYC,PRKAB1
MYC,PRMT5
MYC,PRODH
MYC,PRPS1
MYC,PSMB3
MYC,PSMD14
MYC,PTMA
MYC,PTP4A1
MYC,PTPN14
MYC,PTPN3
MYC,PTPN6
MYC,PYCR1
MYC,PYCR2
MYC,QDPR
MYC,RAB11A
MYC,RAB34
MYC,RABGGTB
MYC,RAI14
MYC,RAN
MYC,RANBP17
MYC,RANGAP1
MYC,RARG
MYC,RASGRP2
MYC,RBBP7
MYC,RBM38
MYC,RCC1
MYC,RCC2
MYC,RCOR2
MYC,RDM1
MYC,RENBP
MYC,REST
MYC,REV1
MYC,RGS19
MYC,RHOB
MYC,RHPN1
MYC,RMND5B
MYC,RNASEH2A
MYC,RND3
MYC,RNPEP
MYC,RNPEPL1
MYC,RPA1
MYC,RPA2
MYC,RPL14
MYC,RPL22L1
MYC,RPL27A
MYC,RPL3
MYC,RPN1
MYC,RPN2
MYC,RPP25
MYC,RPS6KA1
MYC,RRAGC
MYC,RRM2
MYC,RRN3
MYC,RRP1B
MYC,RRP9
MYC,RTEL1
MYC,RTN3
MYC,RTN4
MYC,RUSC2
MYC,RUVBL2
MYC,RYBP
MYC,SAMD4B
MYC,SATB2
MYC,SDF2L1
MYC,SEC11A
MYC,SEC23A
MYC,SEC24A
MYC,SEC61A1
MYC,SEC61B
MYC,SEMA6A
MYC,SENP3
MYC,SERBP1
MYC,SESN2
MYC,SET
MYC,SFMBT2
MYC,SHKBP1
MYC,SHMT1
MYC,SHROOM3
MYC,SIN3A
MYC,SIRT1
MYC,SIX1
MYC,SLC12A4
MYC,SLC12A7
MYC,SLC16A1
MYC,SLC19A2
MYC,SLC1A5
MYC,SLC20A1
MYC,SLC25A1
MYC,SLC25A22
MYC,SLC25A36
MYC,SLC25A39
MYC,SLC25A40
MYC,SLC25A5
MYC,SLC2A3
MYC,SLC30A7
MYC,SLC35F5
MYC,SLC38A2
MYC,SLC39A1
MYC,SLC39A13
MYC,SLC39A14
MYC,SLC39A7
MYC,SLC3A2
MYC,SLC5A11
MYC,SLC6A6
MYC,SLC7A1
MYC,SLC7A3
MYC,SLC7A5
MYC,SLC7A6
MYC,SLC7A7
MYC,SMAD7
MYC,SMARCAD1
MYC,SMC2
MYC,SMS
MYC,SMTNL2
MYC,SMYD2
MYC,SNAP23
MYC,SND1
MYC,SNRPA1
MYC,SNX10
MYC,SNX8
MYC,SOAT1
MYC,SOCS2
MYC,SOD1
MYC,SOX17
MYC,SOX2
MYC,SP1
MYC,SPATA5
MYC,SPCS2
MYC,SPINT1
MYC,SPRY2
MYC,SQLE
MYC,SREBF1
MYC,SRGAP2
MYC,SRM
MYC,SRPRB
MYC,SSR4
MYC,ST6GALNAC2
MYC,STAG3
MYC,STARD4
MYC,STC2
MYC,STMN1
MYC,STT3A
MYC,STX5A
MYC,SUCLG2
MYC,SUZ12
MYC,SYNGR2
MYC,SYVN1
MYC,TAGLN2
MYC,TBC1D13
MYC,TBC1D17
MYC,TBRG1
MYC,TBX3
MYC,TCEA3
MYC,TCEAL8
MYC,TCF15
MYC,TCF4
MYC,TCF7L2
MYC,TCIRG1
MYC,TCL1
MYC,TDH
MYC,TEX264
